[2025-07-24 14:04:48.813] [trace] log system initialized
[2025-07-24 14:04:48.813] [info] Argument 0: C:\Users\Ahnjiwoo\Desktop\JamEngine\JamEngine\ExampleApp\bin\Debug\ExampleApp.exe
[2025-07-24 14:04:49.593] [debug] occurred event: MouseMoveEvent: x: 271, y: 497
[2025-07-24 14:04:49.604] [debug] occurred event: MouseMoveEvent: x: 271, y: 497
[2025-07-24 14:04:49.608] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.617] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.629] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.633] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.637] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.666] [debug] occurred event: MouseMoveEvent: x: 272, y: 497
[2025-07-24 14:04:49.691] [debug] occurred event: MouseMoveEvent: x: 274, y: 497
[2025-07-24 14:04:49.696] [debug] occurred event: MouseMoveEvent: x: 275, y: 497
[2025-07-24 14:04:49.704] [debug] occurred event: MouseMoveEvent: x: 276, y: 497
[2025-07-24 14:04:49.708] [debug] occurred event: MouseMoveEvent: x: 276, y: 497
[2025-07-24 14:04:49.712] [debug] occurred event: MouseMoveEvent: x: 277, y: 497
[2025-07-24 14:04:49.720] [debug] occurred event: MouseMoveEvent: x: 278, y: 498
[2025-07-24 14:04:49.729] [debug] occurred event: MouseMoveEvent: x: 279, y: 499
[2025-07-24 14:04:49.741] [debug] occurred event: MouseMoveEvent: x: 281, y: 500
[2025-07-24 14:04:49.750] [debug] occurred event: MouseMoveEvent: x: 284, y: 501
[2025-07-24 14:04:49.758] [debug] occurred event: MouseMoveEvent: x: 286, y: 503
[2025-07-24 14:04:49.763] [debug] occurred event: MouseMoveEvent: x: 287, y: 504
[2025-07-24 14:04:49.771] [debug] occurred event: MouseMoveEvent: x: 289, y: 505
[2025-07-24 14:04:49.779] [debug] occurred event: MouseMoveEvent: x: 290, y: 505
